date,open,high,low,close,volume,RSI,CMO,Moving Average,MACD,MACD_signal,ROC,PPO
2018-03-20,56.16,56.72,55.95,56.5,4341370.0,59.67459919421101,19.349198388422007,54.71350000000003,0.6370326023804509,0.35067141184977546,4.940564635958378,2.4590241502009036
2018-03-21,55.49,56.36,54.75,55.95,9159784.0,55.76666684814757,11.533333696295136,54.85300000000003,0.6147543172106182,0.40348799292194404,4.520829441434704,2.507443530616669
2018-03-22,55.5,56.0,54.63,54.67,6577056.0,47.90413384366972,-4.191732312660554,54.95900000000004,0.4881858109697461,0.42042755653150443,0.054904831625179895,2.453439407642143
2018-03-23,54.78,55.21,53.84,53.9,7265632.0,43.894850016189416,-12.210299967621166,54.98100000000004,0.3220345788896424,0.400748961003132,-3.9044392939918127,2.387101934051522
2018-03-26,54.57,55.275,54.07,55.06,5704464.0,50.60223259285645,1.2044651857128994,54.99950000000003,0.2807248149648913,0.3767441317954839,-1.9586894586894443,2.298996361723443
2018-03-27,55.31,55.475,53.96,54.26,6630294.0,46.4756328739295,-7.048734252140997,55.03150000000004,0.1813428083005988,0.33766386709650686,-4.117335218236451,1.9183479048466452
2018-03-28,54.47,54.8699,53.72,53.93,7473527.0,44.850826000206006,-10.298347999587989,55.03300000000004,0.07508804173113504,0.2851487020234325,-3.953695458593054,1.4739388484152156
2018-03-29,54.02,55.22,53.745,54.81,5960295.0,49.882571115889576,-0.23485776822085602,55.10600000000004,0.061183731265245456,0.2403557078717951,-2.7156549520766737,1.0854422896372846
2018-04-02,54.59,54.63,50.95,51.95,10228159.0,37.80885013105074,-24.38229973789853,55.040500000000044,-0.17855535791760246,0.15657349471391557,-8.361263009349084,0.48860812270040244
2018-04-03,52.49,53.765,52.2697,53.72,6776255.0,46.44781001583869,-7.104379968322608,55.03700000000005,-0.22315372855468496,0.08062805006019547,-4.002859185132246,0.07142773503848993
2018-04-04,52.79,53.9799,52.6,53.86,6378265.0,47.0740502744017,-5.8518994511966005,55.038000000000046,-0.24438431832955132,0.015625576382246112,-4.67256637168142,-0.30122599330738725
2018-04-05,54.31,54.475,53.7,54.21,4417818.0,48.689504469520294,-2.6209910609594105,55.072000000000045,-0.23031273689014853,-0.03356208627223282,-3.109919571045583,-0.6089948539932284
2018-04-06,53.85,54.3,52.51,53.05,6918673.0,43.90621546962446,-12.187569060751073,54.99250000000004,-0.30919895955853605,-0.08868946092949345,-2.9632339491494464,-1.07516675338286
2018-04-09,53.36,53.7,52.48,52.56,6179265.0,42.027969568108176,-15.94406086378364,54.816000000000045,-0.4065690888906488,-0.1522653865217245,-2.486085343228195,-1.5369066295217706
2018-04-10,53.35,53.38,51.425,52.36,12289226.0,41.25227114579846,-17.49545770840309,54.62600000000003,-0.4941773772404119,-0.22064778466546198,-4.903741373047588,-1.8268488470587718
2018-04-11,52.0,52.54,51.36,51.47,7799626.0,37.90000521665508,-24.19998956668984,54.37000000000004,-0.6281818495686906,-0.3021545976461077,-5.141909325469962,-2.0374875139547113
2018-04-12,52.6,53.64,51.95,52.98,12713585.0,45.928443848058365,-8.143112303883267,54.211500000000036,-0.6055565005430594,-0.36283497822549804,-1.761542740589661,-2.2960041578767734
2018-04-13,53.62,54.44,52.501,52.92,9925885.0,45.67575605659884,-8.648487886802313,54.040500000000044,-0.5857154834939919,-0.40741107927919684,-3.4482758620689613,-2.4588621145599907
2018-04-16,53.27,54.825,53.265,54.3,9490373.0,52.19092113809792,4.38184227619584,53.921000000000035,-0.4534102367063255,-0.4166109107646226,4.523580365736279,-2.3788512044277326
2018-04-17,55.0,55.2001,54.03,54.55,7380386.0,53.2839790785862,6.567958157172385,53.85050000000003,-0.32464219165381536,-0.3982171669424611,1.5450483991064745,-2.3124131269580634
2018-04-18,55.01,56.02,54.72,55.21,7504864.0,56.13524131460218,12.270482629204368,53.78600000000004,-0.16740634790436815,-0.3520550031348425,2.5064983290011167,-1.7472329290283413
2018-04-19,55.04,55.23,54.56,55.07,5217484.0,55.36333894229609,10.726677884592185,53.74200000000003,-0.053476198551898335,-0.2923392422182537,1.5864231691569808,-1.4344073688605006
2018-04-20,55.23,55.82,55.16,55.4,7445747.0,56.868864930978305,13.737729861956613,53.77850000000003,0.0627195161664389,-0.22132749054131517,4.429783223374173,-1.1456798519019615
2018-04-23,55.77,55.8,54.17,54.61,5360408.0,52.31943060859668,4.63886121719336,53.814000000000036,0.09002134945098561,-0.15905772254285502,3.900304414003042,-0.9629183067954974
2018-04-24,54.77,55.3,53.11,53.81,7654987.0,48.12119487084247,-3.7576102583150446,53.751500000000036,0.04656812653202991,-0.11793255272787803,2.7692895339954227,-0.643180509853549
2018-04-25,53.94,54.96,53.21,54.65,7219837.0,52.436865230938764,4.873730461877527,53.771000000000036,0.07900143476894783,-0.07854575522851286,6.178356324072265,-0.2284647924726031
2018-04-26,53.9,54.039,52.78,53.13,12130471.0,45.122155116334426,-9.755689767331152,53.73100000000004,-0.01774171615390685,-0.06638494741359166,0.28312570781428015,0.13025382858336376
2018-04-27,53.27,53.7,53.09,53.5,5699001.0,47.05814194114718,-5.883716117705648,53.665500000000044,-0.06381977780396397,-0.06587191349166613,1.095993953136798,0.6196694144037342
2018-04-30,53.55,53.778,52.22,52.22,8199993.0,41.59169765674855,-16.816604686502895,53.679000000000045,-0.20130179444940666,-0.09295788968321424,-3.8305709023941037,0.6782397965879536
2018-05-01,52.27,52.85,51.85,52.74,6799459.0,44.41653734498864,-11.166925310022716,53.63000000000004,-0.26524010612945403,-0.12741433297246219,-3.318056828597604,0.7339478012602416
2018-05-02,52.81,53.17,52.28,52.36,5142825.0,42.78796956848163,-14.42406086303675,53.55500000000004,-0.3426249360083631,-0.17045645357964237,-5.162108313711289,0.6274979729199275
2018-05-03,52.02,52.119,51.09,51.79,7083070.0,40.39537701284776,-19.209245974304473,53.43400000000004,-0.4448196040216601,-0.22532908366804594,-5.956055928817872,0.37630466660946416
2018-05-04,51.58,52.49,51.58,52.34,4535243.0,43.66856109769305,-12.66287780461391,53.398500000000034,-0.47594283845918284,-0.2754518346262733,-5.523465703971109,0.043658589827854546
2018-05-07,52.4,52.4,51.465,51.9,6055826.0,41.69587385491815,-16.6082522901637,53.36550000000004,-0.5300030040332047,-0.3263620685076596,-4.962461087712877,-0.24170789282613064
2018-05-08,52.06,53.06,51.95,52.37,6361078.0,44.576035147863706,-10.84792970427259,53.36600000000004,-0.5288250368443741,-0.3668546621750025,-2.6760825125441423,-0.7452105622359663
2018-05-09,52.17,52.28,51.455,51.62,8403937.0,41.08800179685397,-17.823996406292057,53.373500000000035,-0.5817046917608906,-0.4098246680921801,-5.544373284537974,-1.0624702161761101
2018-05-10,51.55,52.32,51.32,52.06,7590717.0,43.863254407309825,-12.273491185380344,53.32750000000003,-0.5814057924303953,-0.4441408929598231,-2.013928100884621,-1.2078447249571562
2018-05-11,52.0,53.08,51.88,52.9,7810765.0,48.82014267916182,-2.359714641676371,53.32650000000003,-0.5075373579984657,-0.45682018596755164,-1.121495327102806,-1.3885773143153206
2018-05-14,52.9,53.26,51.85,52.09,10466443.0,44.719523126169705,-10.560953747660582,53.21600000000003,-0.5084947115575105,-0.46715509108554343,-0.24894676369205948,-1.4832006913312608
2018-05-15,51.97,52.72,51.76,52.37,6572809.0,46.39565477003561,-7.208690459928784,53.10700000000003,-0.4811137810233461,-0.469946829073104,-0.7015547971179426,-1.6469667999301587
2018-05-16,52.41,53.9901,52.41,53.48,6997414.0,52.539224670113626,5.0784493402272455,53.02050000000003,-0.3656316983424688,-0.4490838029269769,2.1390374331550666,-1.5291205928324405
2018-05-17,53.42,53.97,53.0,53.1,6069640.0,50.40924102744131,0.8184820548826289,52.922000000000025,-0.3013009304489884,-0.41952722843137924,2.529445838965061,-1.5887587009473008
2018-05-18,53.01,53.2299,52.81,52.95,5819024.0,49.55520878931567,-0.8895824213686602,52.79950000000002,-0.2594315148008306,-0.3875080857052695,1.1654566297286895,-1.4942221322690032
2018-05-21,53.27,54.35,53.24,53.98,5413593.0,55.171492462022876,10.342984924045751,52.768000000000015,-0.14150611490781984,-0.33830769154577955,4.007707129094418,-1.2269170579026454
2018-05-22,54.38,54.99,53.42,53.52,4943648.0,52.36735906703732,4.734718134074654,52.75350000000002,-0.08419697123201075,-0.2874855474830258,2.1959136910445043,-0.9864712514089354
2018-05-23,53.21,53.46,52.98,53.4,3692007.0,51.630142044235214,3.260284088470442,52.69100000000002,-0.04790978491925557,-0.23957039497027174,3.4482758620689724,-0.6690438820454534
2018-05-24,53.53,54.57,53.53,54.4,5251242.0,57.0556915771961,14.111383154392183,52.75450000000002,0.060838407034253805,-0.17948863456936662,4.494813676527087,-0.2925013509337622
2018-05-25,54.65,56.115,54.62,55.87,7597270.0,63.531434751087886,27.062869502175772,52.87300000000001,0.26261162401169,-0.09106858285315529,5.614366729678633,0.31583921614041527
2018-05-29,55.39,55.595,53.82,54.23,6544633.0,53.786698532440504,7.5733970648810045,52.973500000000016,0.28687711738134425,-0.015479442806255378,4.108274140909951,0.7411616801437535
2018-05-30,54.49,54.71,53.67,54.31,4149651.0,54.156095938704794,8.312191877409578,53.05200000000001,0.3090010552933933,0.04941665681367435,3.704410922283752,0.9842467423077322
2018-05-31,54.42,54.84,53.94,54.05,5365467.0,52.682226506442184,5.364453012884369,53.13650000000001,0.3020725045943635,0.0999478263698122,1.0658189977561738,1.274134348780116
2018-06-01,54.42,54.73,54.0722,54.42,4317819.0,54.57676227620727,9.153524552414535,53.268000000000015,0.32271740071797694,0.14450174123944515,2.4858757062146797,1.6126034803179332
2018-06-04,54.78,55.426,54.45,55.19,4472408.0,58.31709448271505,16.6341889654301,53.41050000000001,0.396638987131432,0.1949291904178425,4.230406043437185,1.729132325014528
2018-06-05,54.96,55.0,54.2873,54.67,4968291.0,55.02201508896155,10.044030177923114,53.549000000000014,0.408553176063549,0.2376539875469838,1.2782512041497052,1.88888005990894
2018-06-06,53.2,54.31,52.63,54.17,10825258.0,51.980686396500744,3.9613727930014844,53.63900000000001,0.37334573803528315,0.26479233764464366,1.2144992526158527,1.9362370276329817
2018-06-07,53.91,54.07,52.885,53.46,6857988.0,47.92932308657228,-4.141353826855443,53.73100000000001,0.28486873401843127,0.2688076169194012,0.11235955056179137,1.8020908435474987
2018-06-08,53.06,54.14,53.06,54.09,5858539.0,51.538614058064425,3.077228116128858,53.8325,0.26255918689390967,0.2675579309143029,-0.569852941176463,1.7642018246890263
2018-06-11,54.36,55.84,54.24,54.89,6800804.0,55.734539646690706,11.469079293381403,53.932,0.30590573331323156,0.27522749139408864,-1.754071952747449,1.7694929217890918
2018-06-12,54.84,54.84,53.98,54.55,5253726.0,53.61006339079849,7.220126781596988,54.05500000000001,0.30925809038462404,0.2820336111921957,0.5900792919048437,1.6314692070053216
2018-06-13,54.63,55.07,54.38,54.65,4384863.0,54.16347078130151,8.326941562603029,54.16900000000002,0.31633748022250074,0.2888943849982567,0.6260357208617062,1.2421337495259543
2018-06-14,54.78,55.495,54.61,54.9,5456053.0,55.58982805862964,11.179656117259304,54.24000000000002,0.3382220451356801,0.2987599170257414,1.5726179463459777,1.1628267063052034
2018-06-15,54.65,55.18,54.12,55.18,8125311.0,57.1963979405031,14.392795881006194,54.34400000000003,0.3738498718324905,0.3137779079870912,1.39654538772509,1.0404786344284453
2018-06-18,54.73,55.055,54.3,54.8,5836480.0,54.3241598739146,8.648319747829202,54.436500000000024,0.36718962355412543,0.32446025110049803,-0.7066497553904649,0.9591259847376802
2018-06-19,54.33,54.44,53.3231,53.78,5830799.0,47.43796839546234,-5.124063209075318,54.42650000000002,0.27641946181405075,0.31485209324320856,-1.6279495152734635,0.7973693565590625
2018-06-20,54.0,54.59,53.71,53.84,4541273.0,47.856685279564495,-4.2866294408710095,54.44250000000002,0.20693948367792814,0.29326957133015247,-0.6091932804135114,0.4644061778805795
2018-06-21,53.8,54.31,53.4,53.73,4806813.0,47.11564873844631,-5.7687025231073825,54.45900000000002,0.1413703898826455,0.26288973504065105,0.5050505050504972,0.22299312102897856
2018-06-22,53.5,53.99,52.42,52.72,11051330.0,40.85954542563612,-18.28090914872774,54.375000000000014,0.007817733605627097,0.21187533475364626,-2.532815677574418,0.05406300647124013
2018-06-25,52.28,52.6,50.715,51.31,7547814.0,34.06018371746698,-31.879632565066053,54.14700000000001,-0.20938526186617423,0.12762321542968214,-6.522135179449807,-0.14972116801439278
2018-06-26,51.53,51.62,50.9148,51.07,4810312.0,33.0519786174441,-33.89604276511181,53.98900000000001,-0.3963176912316442,0.02283503409741687,-6.379468377635189,-0.4817888099742747
2018-06-27,51.03,51.18,49.7,49.89,9035663.0,28.573586574324743,-42.852826851350514,53.768000000000015,-0.6323893359911281,-0.10820983992029214,-8.709972552607503,-0.9644871730816615
2018-06-28,49.82,50.01,49.05,49.8,6871801.0,28.259081344624864,-43.481837310750265,53.555500000000016,-0.8173185239252945,-0.2500315767212926,-9.289617486338797,-1.4373430086517178
2018-06-29,49.81,50.315,49.51,49.54,6703930.0,27.3234304011669,-45.353139197666195,53.311500000000024,-0.973632633857477,-0.3947517881485295,-10.221094599492575,-1.9588425391036346
